title,label,label_score,title_cleaned,label_encoded,label_score_normalized
"Jadi Contoh Tak Baik, Pemotor Serang Pejalan Kaki di Trotoar Minta Maaf",non-clickbait,0,jadi contoh tak baik pemotor serang pejalan kaki di trotoar minta maaf,1,0.0
"Kebakaran Gudang di Penjaringan Padam, Kerugian Ditaksir Rp 2 M",non-clickbait,0,kebakaran gudang di penjaringan padam kerugian ditaksir rp,1,0.0
"Atasi Kabut Asap dari Indonesia, Malaysia Rencanakan Hujan Buatan",non-clickbait,0,atasi kabut asap dari indonesia malaysia rencanakan hujan buatan,1,0.0
"Polisi Bongkar Perdagangan Wanita di Kepri, Korbannya Dijadikan PSK",non-clickbait,0,polisi bongkar perdagangan wanita di kepri korbannya dijadikan psk,1,0.0
"Gegara Potong Kabel, Anies Disomasi Apjatel",non-clickbait,0,gegara potong kabel anies disomasi apjatel,1,0.0
Anggota Baleg DPR: Revisi UU KPK Seimbangkan Pencegahan dan Penindakan,non-clickbait,0,anggota baleg dpr revisi uu kpk seimbangkan pencegahan dan penindakan,1,0.0
John Chardon Terbukti Bersalah Atas Kematian Istrinya Novy,non-clickbait,0,john chardon terbukti bersalah atas kematian istrinya novy,1,0.0
KPAI: Pengembangan Bakat Bulutangkis Harus Tetap Jalan Sesuai Regulasi,non-clickbait,0,kpai pengembangan bakat bulutangkis harus tetap jalan sesuai regulasi,1,0.0
"Berharap Tak Mati, KPK Minta Yasonna Hati-hati",non-clickbait,0,berharap tak mati kpk minta yasonna hatihati,1,0.0
Korut Nyatakan Siap Bertemu AS Bahas Denuklirisasi Akhir September,non-clickbait,0,korut nyatakan siap bertemu bahas denuklirisasi akhir september,1,0.0
BMKG Prediksi Cuaca Jakarta Cerah Hari ini,non-clickbait,0,bmkg prediksi cuaca jakarta cerah hari ini,1,0.0
Polri Akan Teruskan Pengajuan Red Notice Veronica Koman ke Interpol,non-clickbait,0,polri akan teruskan pengajuan red notice veronica koman ke interpol,1,0.0
"Sebut Personel Polres Jakbar Satpam, AMPG Pro Bamsoet Akan Dipolisikan",non-clickbait,0,sebut personel polres jakbar satpam ampg pro bamsoet akan dipolisikan,1,0.0
"Asap Pekat, Siswa SD di Pekanbaru Tetap Sekolah",non-clickbait,0,asap pekat siswa sd di pekanbaru tetap sekolah,1,0.0
Petani Blitar Biarkan Tomat Membusuk karena Harga Anjlok,non-clickbait,0,petani blitar biarkan tomat membusuk karena harga anjlok,1,0.0
Dishub DKI: Perluasan Ganjil Genap Hari Pertama Perbaiki Kualitas Udara,non-clickbait,0,dishub dki perluasan ganjil genap hari pertama perbaiki kualitas udara,1,0.0
"SBY Ajak Rakyat Dukung Jokowi, Istana: Bentuk Kesantunan Politik",non-clickbait,0,sby ajak rakyat dukung jokowi istana bentuk kesantunan politik,1,0.0
"Hari Asyura, Pemkot Makassar Rilis Edaran Antisipasi Penyebaran Syiah",non-clickbait,0,hari asyura pemkot makassar rilis edaran antisipasi penyebaran syiah,1,0.0
Polisi Periksa Kadis Tersangka Pencium Pipi Staf Saat Selfie Pekan Ini,non-clickbait,0,polisi periksa kadis tersangka pencium pipi staf saat selfie pekan ini,1,0.0
"Bahas Seleksi Capim KPK, Komisi III Akan Temui Koalisi Masyarakat Sipil",non-clickbait,0,bahas seleksi capim kpk komisi iii akan temui koalisi masyarakat sipil,1,0.0
"Pabrik Tiner di Kalideres Terbakar, 15 Mobil Damkar Dikerahkan",non-clickbait,0,pabrik tiner di kalideres terbakar mobil damkar dikerahkan,1,0.0
"SBY Ajak Rakyat Dukung Jokowi, PPP: Simpatik dan Negarawan",non-clickbait,0,sby ajak rakyat dukung jokowi ppp simpatik dan negarawan,1,0.0
"Jenguk BJ Habibie, SBY Batal Buka Pertemuan Nasional Fraksi Demokrat",non-clickbait,0,jenguk bj habibie sby batal buka pertemuan nasional fraksi demokrat,1,0.0
"Kualitas Udara Makin Buruk, Libur Siswa SD di Jambi Diperpanjang",non-clickbait,0,kualitas udara makin buruk libur siswa sd di jambi diperpanjang,1,0.0
"Curhat Warga Desa Digital di Sukabumi, Berburu Sandi untuk Wi-Fi Gratis",non-clickbait,0,curhat warga desa digital di sukabumi berburu sandi untuk wifi gratis,1,0.0
"Ada Bus TransJ Ditabrak Mobil, Lalin Menteng Arah Rasuna Said Macet",non-clickbait,0,ada bus transj ditabrak mobil lalin menteng arah rasuna said macet,1,0.0
Pelanggar di Jalur Perluasan Ganjil Genap Jakpus Masih Banyak,non-clickbait,0,pelanggar di jalur perluasan ganjil genap jakpus masih banyak,1,0.0
"Besok, Polisi Panggil Ketum FPI Terkait Kasus Dugaan Makar",non-clickbait,0,besok polisi panggil ketum fpi terkait kasus dugaan makar,1,0.0
"Anggota DPRD Banten Ramai-ramai Gadai SK, Pimpinan: Itu Ranah Pribadi",non-clickbait,0,anggota dprd banten ramairamai gadai sk pimpinan itu ranah pribadi,1,0.0
Bupati Bogor Ingin Pemprov DKI Ikut Bantu Tangani Sampah di Kalibaru,non-clickbait,0,bupati bogor ingin pemprov dki ikut bantu tangani sampah di kalibaru,1,0.0
Polisi Cek Kebenaran Kasus Bocah di Bekasi yang Disebut Tewas Akibat Bully,non-clickbait,0,polisi cek kebenaran kasus bocah di bekasi yang disebut tewas akibat bully,1,0.0
"Ibas Banggakan Kinerja SBY, Minta Caleg Terpilih Demokrat Jadikan Contoh",non-clickbait,0,ibas banggakan kinerja sby minta caleg terpilih demokrat jadikan contoh,1,0.0
Korut Tembakkan Proyektil Tak Dikenal Usai Tawarkan Dialog dengan AS,non-clickbait,0,korut tembakkan proyektil tak dikenal usai tawarkan dialog dengan,1,0.0
Airlangga Tegaskan Golkar Bukan Inisiator Revisi UU KPK,non-clickbait,0,airlangga tegaskan golkar bukan inisiator revisi uu kpk,1,0.0
KaBIN Budi Gunawan Buka Pertemuan Jokowi dan 61 Tokoh Papua di Istana,non-clickbait,0,kabin budi gunawan buka pertemuan jokowi dan tokoh papua di istana,1,0.0
Pemimpin Hong Kong Ingatkan AS Jangan Ikut Campur Soal Aksi Demo,non-clickbait,0,pemimpin hong kong ingatkan jangan ikut campur soal aksi demo,1,0.0
Pj Walkot Makassar Minta Edaran Antisipasi Syiah Disikapi dengan Tenang,non-clickbait,0,pj walkot makassar minta edaran antisipasi syiah disikapi dengan tenang,1,0.0
Ini 10 Poin Aspirasi Tokoh Papua Saat Bertemu Jokowi di Istana,clickbait,1,ini poin aspirasi tokoh papua saat bertemu jokowi di istana,0,1.0
Cerita Jokowi 12 Kali ke Papua: Provinsi Lain Maksimal 3 Kali,non-clickbait,0,cerita jokowi kali ke papua provinsi lain maksimal kali,1,0.0
"Dari Mantan Atlet, Artis hingga Netizen Ramai-ramai Bela PB Djarum",non-clickbait,0,dari mantan atlet artis hingga netizen ramairamai bela pb djarum,1,0.0
Viral! Perampok Bercelurit Satroni Rumah Makan Gratis untuk Duafa di Bogor,clickbait,1,viral perampok bercelurit satroni rumah makan gratis untuk duafa di bogor,0,1.0
"Aspirasi Tokoh Papua: Pak Jokowi, Generasi Muda Kami Jangan Dihukum",non-clickbait,0,aspirasi tokoh papua pak jokowi generasi muda kami jangan dihukum,1,0.0
Air PDAM 60 Ribu Warga Mampet Dampak Pembangunan Alun-Alun Suroboyo,non-clickbait,0,air pdam ribu warga mampet dampak pembangunan alunalun suroboyo,1,0.0
Menlu Bicara Pentingnya Diplomasi Digital untuk Kerja Sama Ekonomi,non-clickbait,0,menlu bicara pentingnya diplomasi digital untuk kerja sama ekonomi,1,0.0
Perhatian! Ini Nama-nama Kandidat Menteri Jokowi,clickbait,1,perhatian ini namanama kandidat menteri jokowi,0,1.0
Barang Impor Tanpa Izin Senilai Rp 8 Miliar Dimusnahkan,non-clickbait,0,barang impor tanpa izin senilai rp miliar dimusnahkan,1,0.0
Polres Sumedang Buru Penyebar Video Porno Pasangan Dewasa,non-clickbait,0,polres sumedang buru penyebar video porno pasangan dewasa,1,0.0
KPU Ungkap Kendala 18 KPU Daerah Usulkan NPHD Pilkada,non-clickbait,0,kpu ungkap kendala kpu daerah usulkan nphd pilkada,1,0.0
Polres Bogor Kejar Perampok Bercelurit di Rumah Makan Gratis untuk Duafa,non-clickbait,0,polres bogor kejar perampok bercelurit di rumah makan gratis untuk duafa,1,0.0
Saat Airlangga-Siswono Bicara soal Revisi UU KPK dan Seleksi Capim,non-clickbait,0,saat airlanggasiswono bicara soal revisi uu kpk dan seleksi capim,1,0.0
"Ketum FPI Dipanggil Terkait Makar Besok, Pengacara Minta Jadwal Ulang",non-clickbait,0,ketum fpi dipanggil terkait makar besok pengacara minta jadwal ulang,1,0.0
Kepala BPPT Doakan BJ Habibie 'Eyang Intelektual' Segera Pulih,non-clickbait,0,kepala bppt doakan bj habibie eyang intelektual segera pulih,1,0.0
"Hotel, Kafe, Rumah Sakit di Surabaya Batasi Air Dampak PDAM Mampet",non-clickbait,0,hotel kafe rumah sakit di surabaya batasi air dampak pdam mampet,1,0.0
PTUN: Pemkot Cimahi Harus Batalkan IMB Guest House di Setra Duta,non-clickbait,0,ptun pemkot cimahi harus batalkan imb guest house di setra duta,1,0.0
Pimpinan Bank BUMN di Purbalingga Jadi Tersangka Kredit Fiktif Rp 28 M,non-clickbait,0,pimpinan bank bumn di purbalingga jadi tersangka kredit fiktif rp,1,0.0
Tokoh Papua: Benny Wenda Tak Berhak Atur NKRI,non-clickbait,0,tokoh papua benny wenda tak berhak atur nkri,1,0.0
"Kebakaran Rumah di Grobogan, Pria Penderita Stroke Tewas Terbakar",non-clickbait,0,kebakaran rumah di grobogan pria penderita stroke tewas terbakar,1,0.0
Lahan Istana Kepresidenan di Papua Segera Disertifikatkan,non-clickbait,0,lahan istana kepresidenan di papua segera disertifikatkan,1,0.0
"Daripada Kritik PB Djarum, KPAI Diminta Fokus Urus Anak Jalanan",non-clickbait,0,daripada kritik pb djarum kpai diminta fokus urus anak jalanan,1,0.0
Alasan Anggota DPRD Banten Gadaikan SK: Renovasi Rumah-Bayar Kuliah Anak,non-clickbait,0,alasan anggota dprd banten gadaikan sk renovasi rumahbayar kuliah anak,1,0.0
Pengurus Golkar Protes Perubahan Prosedur Rapat Korbid,non-clickbait,0,pengurus golkar protes perubahan prosedur rapat korbid,1,0.0
Pemkot Bandung Evaluasi Program Street Library Yang Digagas Ridwan Kamil,non-clickbait,0,pemkot bandung evaluasi program street library yang digagas ridwan kamil,1,0.0
Poyuono Ajak Rakyat Kepung DPR-Istana Tolak Revisi UU KPK,non-clickbait,0,poyuono ajak rakyat kepung dpristana tolak revisi uu kpk,1,0.0
"Dishub DKI: Uji Coba Ganjil Genap 3 Minggu Kemarin, Kendaraan Turun 25%",non-clickbait,0,dishub dki uji coba ganjil genap minggu kemarin kendaraan turun,1,0.0
"Siap Sekali Jalani Sidang, Kivlan Zen ke Pengadilan Pakai Kursi Roda",non-clickbait,0,siap sekali jalani sidang kivlan zen ke pengadilan pakai kursi roda,1,0.0
3 Orang Tewas dalam Drama Penembakan Keluarga di Belanda,non-clickbait,0,orang tewas dalam drama penembakan keluarga di belanda,1,0.0
"Pasang Status 'Single', Inilah Saat Terakhir Kehidupan Novy Chardon",clickbait,1,pasang status single inilah saat terakhir kehidupan novy chardon,0,1.0
"Anggota DPRD Surabaya Gadai SK ke Bank, Ketua: Itu Wajar",non-clickbait,0,anggota dprd surabaya gadai sk ke bank ketua itu wajar,1,0.0
"Laporan Dicabut, Kasus 'Mobil Goyang' di Halaman Pengadilan Berakhir Damai",non-clickbait,0,laporan dicabut kasus mobil goyang di halaman pengadilan berakhir damai,1,0.0
Siswi SMK Bandung Dilarikan ke RS Gegara Ditikam Dekat Sekolah,non-clickbait,0,siswi smk bandung dilarikan ke rs gegara ditikam dekat sekolah,1,0.0
"Sidang Gugatan Ikan Koi Mati, Saksi dari PLN Bicara Ini",clickbait,1,sidang gugatan ikan koi mati saksi dari pln bicara ini,0,1.0
Putra BJ Habibie: Apa Pun yang Terjadi Terbaik buat Bapak Saya,non-clickbait,0,putra bj habibie apa pun yang terjadi terbaik buat bapak saya,1,0.0
Puro Pakualaman Gelar Upacara Hajad Dalem Labuhan di Pantai Glagah,non-clickbait,0,puro pakualaman gelar upacara hajad dalem labuhan di pantai glagah,1,0.0
"Permukaan Air Susut, Bekas Desa di Dasar Waduk Gajah Mungkur Muncul",non-clickbait,0,permukaan air susut bekas desa di dasar waduk gajah mungkur muncul,1,0.0
270 Panwaslu Telah Usulkan NPHD Pilkada 2020,non-clickbait,0,panwaslu telah usulkan nphd pilkada,1,0.0
PDIP Jatim Buka Pendaftaran Pilkada Hingga 14 September,non-clickbait,0,pdip jatim buka pendaftaran pilkada hingga september,1,0.0
Anggaran ERP akan Masuk APBD DKI 2020,non-clickbait,0,anggaran erp akan masuk apbd dki,1,0.0
"Dua Kecelakaan di Tol Cipularang, Truk Terbakar di Km 91",non-clickbait,0,dua kecelakaan di tol cipularang truk terbakar di km,1,0.0
"Truk Oleng di Tanjakan Emen, Satu Penumpang Tewas",non-clickbait,0,truk oleng di tanjakan emen satu penumpang tewas,1,0.0
"JK soal Efek KPK: Pejabat BUMN Bukan Lagi Hati-hati, Tapi Sudah Takut",non-clickbait,0,jk soal efek kpk pejabat bumn bukan lagi hatihati tapi sudah takut,1,0.0
Perampok di RM Gratis untuk Duafa di Bogor Sempat Dikira Mau Minta Makan,non-clickbait,0,perampok di rm gratis untuk duafa di bogor sempat dikira mau minta makan,1,0.0
"Jokowi Diminta Mekarkan Wilayah Papua, Wiranto: Masih Masukan",non-clickbait,0,jokowi diminta mekarkan wilayah papua wiranto masih masukan,1,0.0
Google dan Pajak Media Digital Asing,non-clickbait,0,google dan pajak media digital asing,1,0.0
"Ibas Yudhoyono: KPK Tak Boleh Dilemahkan, Harus Diperkuat!",non-clickbait,0,ibas yudhoyono kpk tak boleh dilemahkan harus diperkuat,1,0.0
"Fenomena Anggota DPRD Gadaikan SK ke Bank, Gejala Apa Ini?",clickbait,1,fenomena anggota dprd gadaikan sk ke bank gejala apa ini,0,1.0
Kivlan Zen Didakwa Kasus 4 Senpi Ilegal dan Peluru Tajam,non-clickbait,0,kivlan zen didakwa kasus senpi ilegal dan peluru tajam,1,0.0
Jaksa Ungkap Duit Ratusan Juta Habil Marati ke Kivlan Zen cs,non-clickbait,0,jaksa ungkap duit ratusan juta habil marati ke kivlan zen cs,1,0.0
"Pesan Habil Marati Soal Duit Senpi ke Kivlan cs: Ini untuk Bangsa, Tetap Semangat",non-clickbait,0,pesan habil marati soal duit senpi ke kivlan cs ini untuk bangsa tetap semangat,1,0.0
"Kivlan Zen Sebut Kaliber 22 buat Tikus, Minta Cari Senpi Baru Sebelum Pemilu",non-clickbait,0,kivlan zen sebut kaliber buat tikus minta cari senpi baru sebelum pemilu,1,0.0
Tersangka Mafia Migas Bikin Penampung Duit Suap di British Virgin Island,non-clickbait,0,tersangka mafia migas bikin penampung duit suap di british virgin island,1,0.0
"Kasus Mafia Migas Eks Bos Petral, KPK Sudah Geledah 5 Lokasi",non-clickbait,0,kasus mafia migas eks bos petral kpk sudah geledah lokasi,1,0.0
JK Sebut Jokowi Segera Kirim Surat Presiden ke DPR Bahas Revisi UU KPK,non-clickbait,0,jk sebut jokowi segera kirim surat presiden ke dpr bahas revisi uu kpk,1,0.0
Puluhan Rumah di Bantaran Bengawan Solo Terancam Terbawa Longsor,non-clickbait,0,puluhan rumah di bantaran bengawan solo terancam terbawa longsor,1,0.0
"Ajukan Eksepsi, Kivlan Zen: Dakwaan Tidak Benar!",non-clickbait,0,ajukan eksepsi kivlan zen dakwaan tidak benar,1,0.0
"Di Komisi III DPR, IPW cs Dukung Hasil Pansel Capim KPK",non-clickbait,0,di komisi iii dpr ipw cs dukung hasil pansel capim kpk,1,0.0
Wali Kota Cirebon Minta Instansi Swasta Pasang CCTV untuk Intai Penjahat,non-clickbait,0,wali kota cirebon minta instansi swasta pasang cctv untuk intai penjahat,1,0.0
"Terdampak Tol Desari, Jalan Tanah Baru Depok Akan Diperlebar Tahun Ini",non-clickbait,0,terdampak tol desari jalan tanah baru depok akan diperlebar tahun ini,1,0.0
Penyelundupan 74 Ekor Burung Dilindungi Berhasil Digagalkan,non-clickbait,0,penyelundupan ekor burung dilindungi berhasil digagalkan,1,0.0
Angka Aman Pemangkasan PPh Korporasi,non-clickbait,0,angka aman pemangkasan pph korporasi,1,0.0
9 Pasangan Mesum di Buleleng Bali Terciduk Operasi Yustisi,non-clickbait,0,pasangan mesum di buleleng bali terciduk operasi yustisi,1,0.0
Seratusan Karyawan Pabrik Boneka di Sukabumi Keracunan Makanan,non-clickbait,0,seratusan karyawan pabrik boneka di sukabumi keracunan makanan,1,0.0
Banyuwangi Raih Penghargaan dari Kemenkum HAM,non-clickbait,0,banyuwangi raih penghargaan dari kemenkum ham,1,0.0
Polisi Selidiki dari dan ke Mana Veronika Koman Alirkan Dananya,non-clickbait,0,polisi selidiki dari dan ke mana veronika koman alirkan dananya,1,0.0
Gubernur Edy Rahmayadi Ingin Sungai Deli Seperti di Rusia,non-clickbait,0,gubernur edy rahmayadi ingin sungai deli seperti di rusia,1,0.0
Pengakuan Bos Investasi Bodong Mojokerto yang Rugikan Korban Hingga Rp 7 M,non-clickbait,0,pengakuan bos investasi bodong mojokerto yang rugikan korban hingga rp,1,0.0
Apa Kabar Denda Rp 1 Juta bagi Pembeli di Zona Merah PKL Bandung?,clickbait,1,apa kabar denda rp juta bagi pembeli di zona merah pkl bandung,0,1.0
Sidang Habil Marati Ditunda Gara-gara Tak Didampingi Pengacara,non-clickbait,0,sidang habil marati ditunda garagara tak didampingi pengacara,1,0.0
"Diminta Jadwal Ulang Pemeriksaan, Polisi Tunggu Kehadiran Ketum FPI Besok",non-clickbait,0,diminta jadwal ulang pemeriksaan polisi tunggu kehadiran ketum fpi besok,1,0.0
"Garbi Akan Jadi Partai Gelora, Fahri Hamzah Ikut Bergabung",non-clickbait,0,garbi akan jadi partai gelora fahri hamzah ikut bergabung,1,0.0
"Disebut Ikut Danai Pembelian Senpi Kivlan, Habil Marati: Semua Fitnah",non-clickbait,0,disebut ikut danai pembelian senpi kivlan habil marati semua fitnah,1,0.0
JK soal Banyaknya OTT KPK: Kalau Makin Kurang Itu Prestasi,non-clickbait,0,jk soal banyaknya ott kpk kalau makin kurang itu prestasi,1,0.0
"Anggota Komisi III DPR Ngaku Dilobi Pendukung Capim KPK, Tapi Tak Terima",non-clickbait,0,anggota komisi iii dpr ngaku dilobi pendukung capim kpk tapi tak terima,1,0.0
"Mengaku Dihamili, Wanita Asal Blitar Adukan Kades ke Polisi",non-clickbait,0,mengaku dihamili wanita asal blitar adukan kades ke polisi,1,0.0
Penyandang Disabilitas Ikut Penjaringan Bacabup-Bacawabup Jember,non-clickbait,0,penyandang disabilitas ikut penjaringan bacabupbacawabup jember,1,0.0
Aksi Mahasiswa UNS Peringati Kematian Munir: Jokowi Tak Serius,non-clickbait,0,aksi mahasiswa uns peringati kematian munir jokowi tak serius,1,0.0
Fadli Zon Pastikan Sandiaga Akan Gabung Lagi ke Gerindra,non-clickbait,0,fadli zon pastikan sandiaga akan gabung lagi ke gerindra,1,0.0
"Kecelakaan Maut di Nganjuk Tewaskan 3 Orang, 10 Saksi Diperiksa",non-clickbait,0,kecelakaan maut di nganjuk tewaskan orang saksi diperiksa,1,0.0
Menteri LHK soal Kabut Asap di Malaysia: Jangan Bilang Hanya dari Indonesia,non-clickbait,0,menteri lhk soal kabut asap di malaysia jangan bilang hanya dari indonesia,1,0.0
"Munarman: Tak di Kertanegara 17 April, Ketum FPI Bingung Dipanggil Polisi",non-clickbait,0,munarman tak di kertanegara april ketum fpi bingung dipanggil polisi,1,0.0
Warga Wonogiri Tewas Terbakar Saat Bersihkan Pekarangan,non-clickbait,0,warga wonogiri tewas terbakar saat bersihkan pekarangan,1,0.0
DPRD Usul Posisi Wagub DKI Jakarta Lebih dari Satu Orang,non-clickbait,0,dprd usul posisi wagub dki jakarta lebih dari satu orang,1,0.0
"Polisi: Hari Kedua Ganjil Genap di Jl RS Fatmawati, Pelanggaran Turun",non-clickbait,0,polisi hari kedua ganjil genap di jl rs fatmawati pelanggaran turun,1,0.0
Ibu yang Buang Bayi Mengenaskan di Tangerang Seorang Mahasiswi,non-clickbait,0,ibu yang buang bayi mengenaskan di tangerang seorang mahasiswi,1,0.0
"Bantah Media Malaysia, BMKG: Tak Ada Asap Karhutla Lintasi Kuala Lumpur",non-clickbait,0,bantah media malaysia bmkg tak ada asap karhutla lintasi kuala lumpur,1,0.0
"Dipastikan Gabung Lagi ke Gerindra, Sandiaga Akan Bicara dengan Prabowo",non-clickbait,0,dipastikan gabung lagi ke gerindra sandiaga akan bicara dengan prabowo,1,0.0
Intelijen Militer Jerman Perluas Penyelidikan Pengaruh Ekstrem Kanan,non-clickbait,0,intelijen militer jerman perluas penyelidikan pengaruh ekstrem kanan,1,0.0
"Diduga Korban Tabrak Lari, Sati Tewas di Tol TB Simatupang Pagi Tadi",non-clickbait,0,diduga korban tabrak lari sati tewas di tol tb simatupang pagi tadi,1,0.0
Hinca: SBY Minta Kader PD Pastikan Pemerintahan Jadi Lebih Baik,non-clickbait,0,hinca sby minta kader pd pastikan pemerintahan jadi lebih baik,1,0.0
"Putra BJ Habibie: Bapak Tidak Kritis, Sudah Stabil dan Perlu Istirahat",non-clickbait,0,putra bj habibie bapak tidak kritis sudah stabil dan perlu istirahat,1,0.0
Mobil Crane Ambruk Timpa Kapal di Pelabuhan Semarang,non-clickbait,0,mobil crane ambruk timpa kapal di pelabuhan semarang,1,0.0
Geramnya Keluarga pada Hoax BJ Habibie Meninggal Dunia,clickbait,1,geramnya keluarga pada hoax bj habibie meninggal dunia,0,1.0
Pria Oknum PNS Diduga Cabuli 4 Gadis di Bawah Umur di Sleman,non-clickbait,0,pria oknum pns diduga cabuli gadis di bawah umur di sleman,1,0.0
"Buka Career Expo, Gubernur Khofifah Kenalkan Mobile Training Unit",non-clickbait,0,buka career expo gubernur khofifah kenalkan mobile training unit,1,0.0
Putra Habibie: Bapak Lemas karena Beraktivitas Terlalu Banyak,non-clickbait,0,putra habibie bapak lemas karena beraktivitas terlalu banyak,1,0.0
Pelaku Pelecehan Seksual di KRL Diamankan di Stasiun Duren Kalibata,non-clickbait,0,pelaku pelecehan seksual di krl diamankan di stasiun duren kalibata,1,0.0
Ketua DPR Ingin Penanganan Papua Lebih Progresif,non-clickbait,0,ketua dpr ingin penanganan papua lebih progresif,1,0.0
"Eks Gubernur Aceh Abdullah Puteh Divonis 1,5 Tahun Penjara Kasus Penipuan",non-clickbait,0,eks gubernur aceh abdullah puteh divonis tahun penjara kasus penipuan,1,0.0
